Steps,Draw Type,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
1,3_point_circle_1,37.3,22.5,4.0,39.85,23.972,4.0,39.85,21.028,4.0
2,3_point_circle_2,37.3,-22.5,4.0,39.85,-21.028,4.0,39.85,-23.972,4.0
3,3_point_circle_3,-40.7,-22.5,4.0,-38.15,-21.028,4.0,-38.15,-23.972,4.0
4,3_point_circle_4,-40.7,22.5,4.0,-38.15,23.972,4.0,-38.15,21.028,4.0
