Steps,Draw Type,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
1,Line,0.0,-1.978,2.256,0.0,-1.978,-2.256,NA,NA,NA
2,3_point_arc_1,0.0,-1.978,-2.256,0.992,-1.978,-0.0,-0.0,-1.978,2.256
