Steps,Draw Type,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
1,3_point_circle_1,-2.05,53.75,79.9,-3.85,53.75,78.861,-3.85,53.75,80.939
2,3_point_circle_2,-1.15,53.75,79.9,-4.3,53.75,78.081,-4.3,53.75,81.719
3,3_point_circle_3,4.45,53.75,79.9,2.65,53.75,78.861,2.65,53.75,80.939
4,3_point_circle_4,5.35,53.75,79.9,2.2,53.75,78.081,2.2,53.75,81.719
