Steps,Draw Type,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
1,3_point_circle_1,2.95,24.0,5.0,-2.95,24.0,5.0,-0.367,26.927,5.0
2,3_point_circle_2,-0.378,25.657,2.0,-1.567,23.34,2.0,1.681,23.747,2.0
