Steps,Draw Type,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
1,Point,30.196,-0.5,15.0,NA,NA,NA,NA,NA,NA
2,Point,30.196,0.5,15.0,NA,NA,NA,NA,NA,NA
3,Point,30.196,0.5,5.0,NA,NA,NA,NA,NA,NA
4,Point,30.196,-0.5,5.0,NA,NA,NA,NA,NA,NA
