Steps,Draw Type,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
1,Line,-7.0,49.508,72.0,-7.0,52.25,72.0,NA,NA,NA
2,Line,-7.0,52.25,72.0,7.0,52.25,72.0,NA,NA,NA
3,Line,7.0,49.508,72.0,7.0,52.25,72.0,NA,NA,NA
4,Line,7.0,49.508,72.0,7.0,48.508,72.0,NA,NA,NA
5,Line,-7.0,48.508,72.0,7.0,48.508,72.0,NA,NA,NA
6,Line,-7.0,49.508,72.0,-7.0,48.508,72.0,NA,NA,NA
