Steps,Draw Type,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
1,Line,0.0,20.5,4.5,0.0,20.5,45.5,NA,NA,NA
2,Line,0.0,-20.5,45.5,0.0,20.5,45.5,NA,NA,NA
3,Line,0.0,-20.5,4.5,0.0,-20.5,45.5,NA,NA,NA
4,Line,0.0,-20.5,4.5,0.0,20.5,4.5,NA,NA,NA
