Steps,Draw Type,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
1,3_point_circle_1,-9.0,1.7,-4.5,-9.0,-0.85,-3.028,-9.0,-0.85,-5.972
2,3_point_circle_2,-9.0,2.95,-4.5,-9.0,-1.475,-1.945,-9.0,-1.475,-7.055
