Steps,Draw Type,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
1,3_point_arc_1,0.0,19.5,64.0,0.0,17.732,63.268,0.0,17.0,61.5
2,3_point_arc_2,0.0,35.0,65.8,0.0,31.8,69.0,0.0,35.0,72.2
