Steps,Draw Type,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
1,3_point_circle_1,-16.15,-2.8,5.0,-16.15,-5.35,6.472,-16.15,-5.35,3.528
2,3_point_circle_2,-16.15,6.2,5.0,-16.15,3.65,6.472,-16.15,3.65,3.528
